date,open,high,low,close,volume,score,sentiment_mean,sentiment_mode
2016-04-15,1364.97,1364.97,1350.82,1355.2,24154931.0,0.1428571428571428,0,1
2016-04-18,1355.2,1359.18,1345.13,1354.76,33701198.0,0.3333333333333333,1,1
2016-04-19,1354.76,1367.92,1354.45,1362.84,38370708.0,0.2,0,0
2016-04-20,1362.01,1378.81,1358.74,1376.61,69278538.0,0.2,0,0
2016-04-21,1376.61,1378.21,1369.77,1375.95,42890344.0,-0.0714285714285714,0,-1
2016-04-22,1375.95,1380.41,1374.11,1374.41,30307764.0,0.5,1,1
2016-04-25,1374.41,1375.46,1355.55,1359.25,24000026.0,0.3,1,1
2016-04-26,1359.25,1365.42,1357.56,1365.2,30195690.0,0.25,1,0
2016-04-27,1365.2,1370.19,1360.59,1361.98,59072906.0,0.0,0,0
2016-04-28,1361.98,1368.2,1357.85,1362.02,40035556.0,0.0,0,0
2016-04-29,1362.02,1362.02,1342.42,1342.42,52456749.0,0.2666666666666666,1,1
2016-05-02,1342.42,1347.12,1334.22,1342.5,30889628.0,0.7058823529411765,1,1
2016-05-03,1342.5,1342.5,1310.51,1320.18,26480160.0,0.4,1,1
2016-05-04,1320.18,1327.81,1305.71,1311.83,40841389.0,-0.2222222222222222,-1,-1
2016-05-05,1311.83,1318.27,1291.14,1291.14,39484790.0,0.0,0,0
2016-05-06,1291.14,1293.83,1288.49,1293.03,31838391.0,0.15,0,0
2016-05-10,1293.03,1328.6,1287.57,1328.6,33105061.0,0.2666666666666666,1,1
2016-05-11,1328.6,1349.57,1320.05,1336.35,94208170.0,0.5,1,1
2016-05-12,1336.35,1355.98,1336.35,1351.39,48921239.0,0.2857142857142857,1,1
2016-05-13,1351.39,1357.29,1343.37,1350.36,23165337.0,0.4736842105263157,1,1
2016-05-16,1350.36,1363.5,1350.36,1357.57,54603548.0,-0.125,0,-1
2016-05-17,1357.57,1358.42,1342.98,1343.88,30354519.0,0.6666666666666666,1,1
2016-05-18,1343.88,1344.77,1323.49,1327.74,31985416.0,0.4666666666666667,1,1
2016-05-19,1327.74,1328.98,1316.09,1323.21,46470642.0,0.3333333333333333,1,1
2016-05-20,1323.21,1326.55,1320.3,1322.44,77719627.0,0.2777777777777778,1,1
2016-05-23,1322.44,1327.03,1317.94,1325.36,16698315.0,0.5,1,1
2016-05-24,1325.36,1325.94,1316.99,1319.44,21663168.0,0.3333333333333333,1,1
2016-05-25,1319.44,1322.72,1306.65,1306.65,35679577.0,0.3636363636363636,1,1
2016-05-26,1306.65,1310.34,1302.13,1302.13,21788733.0,0.3636363636363636,1,1
2016-05-27,1302.13,1302.44,1296.13,1302.36,28276488.0,0.4444444444444444,1,1
2016-05-31,1302.36,1310.55,1290.95,1292.51,65796947.0,0.2222222222222222,1,1
2016-06-01,1292.51,1301.18,1284.19,1301.18,29764084.0,0.0,0,0
2016-06-02,1301.18,1306.22,1297.09,1303.0,40080078.0,0.3333333333333333,1,1
2016-06-03,1303.0,1307.83,1298.89,1307.83,37642562.0,0.1,0,1
2016-06-07,1307.83,1315.86,1305.19,1315.86,41670354.0,0.0,0,0
2016-06-08,1315.86,1333.46,1313.99,1333.46,29221397.0,0.6666666666666666,1,1
2016-06-09,1333.46,1338.46,1327.59,1333.48,39662266.0,0.6666666666666666,1,1
2016-06-10,1333.48,1333.48,1320.48,1320.48,22437647.0,0.375,1,1
2016-06-13,1320.48,1321.67,1310.44,1315.23,14386993.0,0.0,0,0
2016-06-14,1315.23,1318.05,1303.33,1303.33,21332224.0,0.0,0,0
2016-06-15,1303.33,1308.81,1301.26,1303.83,31699154.0,0.3076923076923077,1,1
2016-06-16,1303.83,1307.77,1299.32,1307.77,27868748.0,0.4,1,1
2016-06-17,1307.77,1317.34,1307.77,1308.41,141622400.0,0.3333333333333333,1,1
2016-06-20,1308.41,1319.07,1308.41,1316.2,32591275.0,0.6,1,1
2016-06-21,1316.2,1323.65,1309.68,1323.65,39285143.0,0.25,1,0
2016-06-22,1323.65,1329.04,1321.41,1326.25,122687816.0,0.5833333333333334,1,1
2016-06-23,1326.25,1332.47,1325.63,1329.58,14882367.0,0.4545454545454545,1,1
2016-06-24,1329.58,1329.58,1297.77,1317.71,36230371.0,-0.2222222222222222,-1,-1
2016-06-27,1317.71,1317.71,1300.41,1302.39,20851684.0,0.0,0,0
2016-06-28,1302.39,1312.97,1302.39,1303.28,12337015.0,0.5555555555555556,1,1
2016-06-29,1303.28,1312.36,1303.28,1311.52,14841903.0,0.1,0,1
2016-06-30,1311.52,1313.62,1305.26,1313.18,18120273.0,1.0,1,1
2016-07-01,1313.18,1317.84,1310.76,1312.98,246903531.0,0.375,1,1
2016-07-05,1312.98,1312.98,1303.46,1303.46,11837620.0,0.4444444444444444,1,1
2016-07-06,1303.46,1311.71,1298.6,1310.0,1689485736.0,0.4,1,0
2016-07-07,1310.0,1314.34,1300.32,1301.76,132056548.0,-0.2,0,-1
2016-07-08,1301.76,1307.41,1295.43,1297.64,14081183.0,0.0,0,0
2016-07-11,1297.64,1306.76,1297.58,1306.76,13887713.0,0.0,0,0
2016-07-12,1306.76,1320.3,1306.11,1320.3,34128313.0,1.0,1,1
2016-07-13,1320.3,1325.79,1317.63,1325.79,28303665.0,0.2222222222222222,1,1
2016-07-14,1325.79,1332.85,1323.62,1332.85,22863982.0,0.0,0,0
2016-07-15,1332.85,1339.6,1328.99,1339.6,18998119.0,-0.125,0,0
2016-07-18,1339.6,1339.6,1332.31,1339.0,15474717.0,0.25,1,1
2016-07-19,1339.0,1339.0,1332.68,1337.8,38613786.0,0.1111111111111111,0,0
2016-07-21,1337.8,1339.2,1326.05,1328.61,31855770.0,0.4,1,1
2016-07-22,1328.61,1332.85,1326.24,1332.85,25397868.0,0.4545454545454545,1,0
2016-07-25,1332.85,1333.38,1321.24,1323.41,19118039.0,0.5,1,1
2016-07-26,1323.41,1324.36,1315.69,1315.69,15583975.0,-0.1428571428571428,0,-1
2016-07-27,1315.69,1323.36,1313.53,1321.65,24160550.0,0.4285714285714285,1,0
2016-07-28,1321.65,1321.65,1313.51,1317.44,23512430.0,-0.2,0,0
2016-07-29,1317.44,1317.44,1308.22,1308.22,81787333.0,0.7333333333333333,1,1
2016-08-01,1308.22,1311.22,1300.87,1306.02,20162552.0,0.2857142857142857,1,1
2016-08-02,1306.02,1307.3,1299.36,1303.35,23504099.0,0.375,1,1
2016-08-03,1303.35,1309.64,1302.0,1304.62,34823847.0,0.0,0,0
2016-08-04,1304.62,1308.03,1303.15,1307.59,43505737.0,-0.125,0,0
2016-08-05,1307.59,1309.48,1304.45,1309.48,16768920.0,0.4,1,0
2016-08-08,1309.48,1314.34,1308.37,1314.34,12475607.0,0.25,1,1
2016-08-09,1314.34,1323.93,1311.23,1323.93,28261110.0,0.3333333333333333,1,1
2016-08-10,1323.93,1324.29,1318.45,1322.33,18541605.0,0.5,1,1
2016-08-11,1322.33,1327.89,1319.36,1327.89,27931612.0,0.6666666666666666,1,1
2016-08-12,1327.89,1327.89,1318.98,1323.66,11748326.0,0.3333333333333333,1,1
2016-08-16,1323.66,1342.69,1323.65,1342.69,33962393.0,0.5,1,1
2016-08-17,1342.69,1348.89,1337.81,1348.89,47801812.0,0.0769230769230769,0,1
2016-08-18,1348.89,1349.35,1345.13,1348.01,28104158.0,0.7692307692307693,1,1
2016-08-19,1348.01,1352.92,1344.26,1349.79,17280337.0,0.75,1,1
2016-08-22,1349.79,1351.68,1343.31,1349.21,21295785.0,0.6,1,1
2016-08-23,1349.21,1358.62,1347.24,1358.62,26780615.0,0.3333333333333333,1,1
2016-08-24,1358.62,1369.82,1355.88,1369.65,24049627.0,0.625,1,1
2016-08-25,1369.65,1375.68,1367.69,1370.82,74705147.0,0.6875,1,1
2016-08-26,1370.82,1375.58,1367.75,1373.42,23362302.0,0.1666666666666666,0,1
2016-08-29,1373.42,1375.09,1369.69,1371.99,16556126.0,0.45,1,1
2016-08-30,1371.99,1377.64,1371.2,1373.85,26259342.0,0.6666666666666666,1,1
2016-08-31,1373.85,1383.15,1373.41,1380.18,45015939.0,0.4545454545454545,1,1
2016-09-01,1380.18,1381.83,1371.39,1379.41,26217195.0,0.8,1,1
2016-09-02,1379.41,1394.52,1378.55,1394.38,21469838.0,0.5625,1,1
2016-09-05,1394.38,1399.98,1389.77,1397.92,15442405.0,0.5,1,1
2016-09-06,1397.92,1402.83,1393.34,1402.83,21263956.0,0.4285714285714285,1,1
2016-09-07,1402.83,1418.1,1398.77,1417.57,56638999.0,0.5,1,1
2016-09-08,1417.57,1419.33,1409.2,1416.16,53575745.0,0.75,1,1
2016-09-09,1416.16,1416.16,1397.9,1397.9,23676961.0,-0.3333333333333333,-1,-1
2016-09-12,1397.9,1398.16,1386.73,1386.73,15336161.0,0.1111111111111111,0,0
2016-09-13,1386.73,1386.73,1365.36,1367.18,24607903.0,0.25,1,1
2016-09-14,1367.18,1380.03,1362.77,1373.22,38236852.0,0.0,0,0
2016-09-15,1373.22,1375.21,1370.82,1373.44,33704540.0,0.3,1,1
2016-09-16,1373.44,1373.44,1353.64,1354.63,54032076.0,0.375,1,1
2016-09-19,1354.63,1363.46,1353.42,1354.67,21362659.0,0.3333333333333333,1,0
2016-09-20,1354.67,1354.67,1338.32,1341.36,36829065.0,0.0,0,0
2016-09-21,1341.36,1342.69,1337.09,1341.29,40399813.0,-0.1428571428571428,0,-1
2016-09-22,1341.29,1358.03,1341.29,1358.03,28558500.0,0.0,0,0
2016-09-23,1358.03,1359.64,1346.94,1351.6,35654477.0,0.1,0,1
2016-09-26,1351.6,1351.75,1337.27,1346.67,19913680.0,0.5714285714285714,1,1
2016-09-27,1346.67,1346.67,1327.09,1333.85,43368639.0,0.1111111111111111,0,0
2016-09-28,1333.85,1354.98,1333.85,1354.98,43747115.0,0.5714285714285714,1,1
2016-09-29,1354.98,1354.98,1341.3,1345.0,30588586.0,-0.2,0,-1
2016-09-30,1345.0,1352.64,1338.83,1338.83,478464664.0,0.6875,1,1
2016-10-03,1338.83,1338.83,1320.9,1330.57,26266346.0,-0.1666666666666666,0,0
2016-10-04,1330.57,1335.1,1327.85,1335.1,23417662.0,0.2857142857142857,1,1
2016-10-05,1335.1,1342.88,1334.24,1341.33,30746087.0,0.125,0,1
2016-10-06,1341.33,1343.49,1338.28,1343.44,38328431.0,0.0,0,0
2016-10-07,1343.44,1348.32,1342.83,1348.2,37591111.0,0.6666666666666666,1,1
2016-10-10,1348.2,1350.42,1346.56,1350.33,24797869.0,-0.125,0,0
2016-10-11,1350.33,1358.07,1346.66,1358.07,22784653.0,0.4285714285714285,1,1
2016-10-12,1358.07,1358.46,1351.81,1354.61,22096498.0,0.1428571428571428,0,1
2016-10-13,1354.61,1354.61,1346.94,1354.4,15453531.0,0.2,0,0
2016-10-14,1354.4,1354.4,1343.6,1346.07,8838192.0,0.6363636363636364,1,1
2016-10-18,1346.07,1355.72,1344.96,1355.72,23742363.0,0.8888888888888888,1,1
2016-10-19,1355.72,1367.73,1355.72,1364.02,62129975.0,0.6363636363636364,1,1
2016-10-20,1364.02,1364.02,1358.84,1361.15,48279467.0,0.0,0,0
2016-10-21,1361.15,1362.98,1358.59,1362.97,12650999.0,0.2857142857142857,1,1
2016-10-24,1362.97,1364.62,1357.28,1359.2,32649044.0,0.1428571428571428,0,0
2016-10-25,1359.2,1362.65,1356.98,1356.98,14020863.0,-0.25,-1,0
2016-10-26,1356.98,1358.7,1353.62,1357.49,26031130.0,0.4285714285714285,1,1
2016-10-27,1357.49,1359.7,1352.19,1359.7,17645025.0,0.5,1,1
2016-10-28,1359.7,1360.96,1357.21,1360.96,16090636.0,0.2307692307692307,1,1
2016-10-31,1360.96,1365.53,1357.84,1365.53,67457152.0,0.3333333333333333,1,0
2016-11-01,1365.53,1371.74,1365.53,1370.75,23465276.0,0.5,1,1
2016-11-02,1370.75,1375.56,1367.48,1368.45,32372874.0,-0.125,0,-1
2016-11-03,1368.45,1370.78,1356.01,1356.01,33260802.0,0.0,0,0
2016-11-04,1356.01,1356.63,1345.66,1345.66,67681296.0,0.0,0,0
2016-11-08,1345.66,1358.52,1345.66,1354.91,27424032.0,0.5,1,1
2016-11-09,1354.91,1360.6,1347.79,1354.68,31962625.0,0.125,0,1
2016-11-10,1354.68,1357.61,1319.51,1319.51,40573983.0,0.0,0,0
2016-11-11,1319.51,1319.51,1292.93,1299.03,40487779.0,0.375,1,1
2016-11-15,1299.03,1303.39,1291.78,1297.07,25739421.0,0.5,1,1
2016-11-16,1297.07,1300.48,1292.91,1300.09,22652236.0,0.6,1,1
2016-11-17,1300.09,1309.06,1300.09,1305.81,21997217.0,1.0,1,1
2016-11-18,1305.81,1311.81,1305.56,1307.44,12643787.0,0.0,0,0
2016-11-21,1307.44,1314.38,1307.44,1312.87,20571436.0,0.0,0,0
2016-11-22,1312.87,1312.87,1299.63,1307.21,29142812.0,0.5555555555555556,1,1
2016-11-23,1307.21,1309.79,1300.91,1308.87,17771522.0,0.1666666666666666,0,1
2016-11-24,1308.87,1309.36,1305.95,1308.94,2534899.0,0.4444444444444444,1,1
2016-11-25,1308.94,1309.27,1294.96,1295.67,11897476.0,0.1666666666666666,0,1
2016-11-28,1295.67,1299.95,1289.97,1289.97,67313853.0,0.2777777777777778,1,1
2016-11-29,1289.97,1289.97,1271.11,1271.11,46195403.0,0.5714285714285714,1,1
2016-11-30,1271.11,1288.88,1271.11,1286.07,82143088.0,0.4285714285714285,1,1
2016-12-01,1286.07,1300.96,1286.07,1297.33,90052435.0,0.375,1,1
2016-12-02,1297.33,1308.64,1296.52,1306.56,15920241.0,0.2857142857142857,1,1
2016-12-05,1306.56,1317.41,1305.2,1314.74,35532112.0,0.6666666666666666,1,1
2016-12-06,1314.74,1317.36,1312.57,1316.82,38322753.0,0.1111111111111111,0,0
2016-12-07,1316.82,1317.73,1312.15,1314.38,103609660.0,0.125,0,0
2016-12-09,1314.38,1324.8,1312.04,1324.8,174654656.0,0.3333333333333333,1,1
2016-12-12,1324.8,1327.46,1319.69,1323.19,53089026.0,0.0833333333333333,0,0
2016-12-13,1323.19,1335.46,1323.19,1335.46,55307519.0,0.5,1,1
2016-12-14,1335.46,1335.46,1325.78,1325.78,43375812.0,0.375,1,0
2016-12-15,1325.78,1339.89,1322.19,1339.89,27305187.0,0.1111111111111111,0,0
2016-12-16,1339.89,1344.96,1337.09,1341.58,349315636.0,0.4,1,1
2016-12-19,1341.58,1342.83,1336.52,1340.08,24578820.0,0.3333333333333333,1,1
2016-12-20,1340.08,1347.21,1338.58,1345.87,19969172.0,0.0,0,0
2016-12-21,1345.87,1348.15,1341.83,1342.25,29272576.0,0.6666666666666666,1,1
2016-12-22,1342.25,1343.23,1336.53,1340.06,27543115.0,0.2222222222222222,1,1
2016-12-23,1340.06,1341.57,1329.46,1330.31,20627618.0,-0.25,-1,-1
2016-12-26,1330.31,1342.36,1330.26,1341.31,8297877.0,0.0,0,0
2016-12-27,1341.31,1343.21,1338.59,1339.06,5929099.0,0.3,1,1
2016-12-28,1339.06,1353.65,1339.06,1353.65,8714631.0,0.4,1,1
2016-12-29,1353.65,1353.65,1348.37,1351.68,6787058.0,0.6,1,1
2017-01-02,1351.68,1351.68,1341.61,1345.89,1318010.0,0.8333333333333334,1,1
2017-01-03,1345.89,1354.95,1345.89,1354.82,14280029.0,0.1818181818181818,0,1
2017-01-04,1354.82,1373.04,1354.01,1373.04,157309566.0,-0.0909090909090909,0,0
2017-01-05,1373.04,1377.88,1370.0,1377.88,22945407.0,0.25,1,0
2017-01-06,1377.88,1378.23,1370.62,1374.08,19587525.0,0.75,1,1
2017-01-10,1374.08,1376.14,1367.39,1372.5,34262911.0,0.0,0,0
2017-01-11,1372.5,1377.62,1369.23,1375.14,35184677.0,0.1666666666666666,0,1
2017-01-12,1375.14,1377.27,1369.05,1369.64,35344498.0,0.0,0,0
2017-01-13,1369.64,1370.15,1360.43,1369.62,14816853.0,-0.1428571428571428,0,0
2017-01-16,1369.62,1369.78,1360.64,1361.05,4194043.0,0.25,1,1
2017-01-17,1361.05,1365.76,1358.7,1361.48,15705686.0,-0.3333333333333333,-1,-1
2017-01-18,1361.48,1362.08,1355.24,1360.54,21213043.0,0.1111111111111111,0,1
2017-01-19,1360.54,1363.32,1353.89,1359.6,19177418.0,0.6,1,1
2017-01-20,1359.6,1360.36,1352.43,1354.35,15813242.0,0.1666666666666666,0,1
2017-01-23,1354.35,1355.76,1346.19,1355.43,27916822.0,0.125,0,0
2017-01-24,1355.43,1367.14,1355.02,1366.91,24572629.0,0.7272727272727273,1,1
2017-01-25,1366.91,1368.29,1363.5,1365.24,56919111.0,0.2857142857142857,1,0
2017-01-26,1365.24,1371.39,1363.82,1371.38,50416843.0,-0.25,-1,-1
2017-01-27,1371.38,1377.78,1369.1,1372.59,33023512.0,0.2857142857142857,1,1
2017-01-30,1372.59,1372.59,1361.7,1364.9,33367117.0,0.2857142857142857,1,1
2017-01-31,1364.9,1365.29,1357.47,1357.47,48106043.0,0.0,0,0
2017-02-01,1357.47,1360.04,1354.24,1357.83,18605549.0,-0.1428571428571428,0,-1
2017-02-02,1357.83,1367.65,1353.72,1366.79,27071457.0,0.0,0,0
2017-02-03,1366.79,1369.79,1361.63,1369.79,21885307.0,0.4615384615384615,1,0
2017-02-06,1369.79,1370.97,1365.61,1367.92,39451414.0,0.1666666666666666,0,1
2017-02-07,1367.92,1367.92,1358.86,1360.65,35612417.0,0.1666666666666666,0,0
2017-02-08,1360.65,1360.65,1350.27,1350.27,50404431.0,-0.1818181818181818,0,0
2017-02-09,1350.27,1352.13,1345.97,1345.97,24132291.0,0.1666666666666666,0,1
2017-02-10,1345.97,1351.25,1344.67,1347.4,23450424.0,0.0714285714285714,0,0
2017-02-13,1347.4,1351.36,1340.05,1351.36,17352450.0,0.0,0,0
2017-02-14,1351.36,1351.36,1317.32,1320.97,35550947.0,0.7142857142857143,1,1
2017-02-15,1320.97,1336.18,1319.48,1334.88,52094213.0,0.125,0,0
2017-02-16,1334.88,1349.77,1334.33,1344.46,39230132.0,0.5,1,1
2017-02-17,1344.46,1344.71,1337.95,1341.83,23855215.0,0.5555555555555556,1,1
2017-02-20,1341.83,1341.96,1338.03,1340.99,2641914.0,0.0,0,0
2017-02-21,1340.99,1341.98,1333.72,1336.52,60760116.0,0.1666666666666666,0,0
2017-02-22,1336.52,1336.61,1328.07,1331.2,28756215.0,0.3846153846153846,1,1
2017-02-23,1331.2,1341.65,1331.2,1341.65,45604137.0,0.1111111111111111,0,0
2017-02-24,1341.65,1341.65,1331.93,1333.57,41448147.0,0.2608695652173913,1,1
2017-02-27,1333.57,1334.45,1331.1,1334.45,10476784.0,0.2222222222222222,1,1
2017-02-28,1334.45,1335.11,1325.13,1326.31,72615183.0,0.35,1,1
2017-03-01,1326.31,1334.3,1325.96,1328.63,31924953.0,0.3333333333333333,1,1
2017-03-02,1328.63,1330.31,1323.52,1326.81,34252445.0,0.75,1,1
2017-03-03,1326.81,1331.14,1323.76,1329.58,12736573.0,0.125,0,1
2017-03-06,1329.58,1334.02,1322.99,1334.02,17844874.0,0.3684210526315789,1,1
2017-03-07,1334.02,1334.68,1329.06,1332.81,21149147.0,0.4166666666666667,1,1
2017-03-08,1332.81,1334.61,1324.5,1324.54,46240009.0,0.0769230769230769,0,1
2017-03-09,1324.54,1330.35,1321.07,1330.35,22940209.0,0.7692307692307693,1,1
2017-03-10,1330.35,1337.37,1324.6,1335.67,13335983.0,0.7777777777777778,1,1
2017-03-13,1335.67,1342.42,1334.48,1342.42,13580132.0,0.2307692307692307,1,0
2017-03-14,1342.42,1342.42,1317.98,1317.98,26381852.0,0.2857142857142857,1,1
2017-03-15,1317.98,1330.49,1315.84,1329.96,18063783.0,-0.1428571428571428,0,-1
2017-03-16,1329.96,1342.21,1327.64,1342.21,21754835.0,0.0,0,0
2017-03-17,1342.21,1346.47,1337.29,1337.29,67485477.0,0.2,0,0
2017-03-21,1337.29,1346.78,1336.62,1343.97,22348628.0,-0.6,-1,-1
2017-03-22,1343.97,1351.16,1339.95,1351.16,27460603.0,0.6666666666666666,1,1
2017-03-23,1351.16,1359.84,1349.02,1359.19,54262367.0,0.0833333333333333,0,0
2017-03-24,1359.19,1359.95,1351.51,1355.53,42688704.0,0.0769230769230769,0,1
2017-03-27,1355.53,1356.01,1347.65,1356.01,49266863.0,0.0,0,0
2017-03-28,1356.01,1363.61,1355.07,1363.61,38017355.0,0.4285714285714285,1,1
2017-03-29,1363.61,1364.61,1358.05,1364.61,22316061.0,-0.25,-1,-1
2017-03-30,1364.61,1372.01,1363.11,1369.88,74690568.0,0.5714285714285714,1,1
2017-03-31,1369.88,1369.88,1363.47,1365.61,76157166.0,-0.1785714285714285,0,-1
2017-04-03,1365.61,1368.39,1361.14,1368.39,14166815.0,-0.3333333333333333,-1,-1
2017-04-04,1368.39,1368.42,1361.72,1368.12,19110266.0,0.8,1,1
2017-04-05,1368.12,1375.73,1363.25,1371.46,39261334.0,0.25,1,1
2017-04-06,1371.46,1371.85,1366.33,1370.05,328246490.0,0.5,1,1
2017-04-07,1370.05,1372.53,1366.7,1368.98,20792103.0,0.4166666666666667,1,1
2017-04-10,1368.98,1375.9,1367.55,1375.9,48931206.0,0.5,1,1
2017-04-11,1375.9,1376.81,1368.99,1374.43,31773860.0,0.4,1,0
2017-04-12,1374.43,1378.28,1371.9,1378.28,30839474.0,0.1875,0,1
2017-04-17,1378.28,1378.28,1365.34,1371.98,17082548.0,0.25,1,1
2017-04-18,1371.98,1371.98,1364.91,1371.75,16629143.0,0.3,1,0
2017-04-19,1371.75,1371.75,1360.48,1363.44,42596422.0,0.3333333333333333,1,0
2017-04-20,1363.44,1364.73,1361.13,1363.34,33410955.0,0.4285714285714285,1,0
2017-04-21,1363.34,1363.61,1357.74,1362.33,31179031.0,0.2142857142857142,1,1
2017-04-24,1362.33,1366.49,1360.89,1366.49,29398741.0,0.4,1,1
2017-04-25,1366.49,1372.75,1363.51,1372.42,21552997.0,0.1052631578947368,0,0
2017-04-26,1372.42,1377.89,1367.13,1374.66,25303417.0,-0.0909090909090909,0,-1
2017-04-27,1374.66,1374.75,1362.45,1362.45,46683999.0,0.0769230769230769,0,1
2017-04-28,1362.45,1371.54,1360.32,1371.54,100945150.0,0.0,0,0
2017-05-02,1371.54,1376.31,1370.46,1373.17,38921676.0,0.1538461538461538,0,1
2017-05-03,1373.17,1373.95,1367.98,1370.13,28430699.0,0.0909090909090909,0,0
2017-05-04,1370.13,1376.63,1368.26,1376.63,59018447.0,0.3571428571428571,1,1
2017-05-05,1376.63,1386.73,1376.23,1384.92,35357916.0,0.6,1,1
2017-05-08,1384.92,1404.65,1384.92,1403.19,34398818.0,0.0,0,0
2017-05-09,1403.19,1413.09,1398.49,1407.13,29491521.0,0.3076923076923077,1,1
2017-05-10,1407.13,1414.84,1397.75,1414.84,43564415.0,0.1,0,0
2017-05-11,1414.84,1423.49,1412.58,1421.84,58723340.0,-0.4166666666666667,-1,-1
2017-05-12,1421.84,1445.3,1420.49,1443.56,80630694.0,0.5925925925925926,1,1
2017-05-15,1443.56,1460.9,1443.56,1458.09,48485465.0,0.0714285714285714,0,1
2017-05-16,1458.09,1461.14,1447.17,1449.37,37137806.0,0.2222222222222222,1,1
2017-05-17,1449.37,1449.72,1434.39,1437.84,37294247.0,0.3636363636363636,1,0
2017-05-18,1437.84,1437.84,1420.53,1429.41,40978670.0,0.125,0,1
2017-05-19,1429.41,1451.05,1429.3,1436.19,40595713.0,-0.2142857142857142,-1,-1
2017-05-22,1436.19,1441.87,1435.01,1436.81,23548543.0,0.3333333333333333,1,1
2017-05-23,1436.81,1446.31,1435.99,1444.14,25343125.0,0.8333333333333334,1,1
2017-05-24,1444.14,1449.37,1441.44,1446.19,28224372.0,0.0,0,0
2017-05-25,1446.19,1446.19,1441.93,1444.39,49468549.0,0.2727272727272727,1,1
2017-05-26,1444.39,1450.97,1442.51,1448.93,18414889.0,0.0,0,0
2017-05-30,1448.93,1448.93,1440.4,1444.09,16042748.0,0.1111111111111111,0,0
2017-05-31,1444.09,1444.49,1428.64,1439.48,115989701.0,0.0869565217391304,0,0
2017-06-01,1439.48,1443.26,1434.74,1442.83,33524826.0,-0.2,0,0
2017-06-02,1442.83,1442.83,1437.1,1441.81,29556598.0,0.5,1,1
2017-06-05,1441.81,1445.06,1439.01,1445.06,26940668.0,-0.4166666666666667,-1,0
2017-06-06,1445.06,1456.53,1441.85,1456.53,23499184.0,0.3333333333333333,1,0
2017-06-07,1456.53,1457.7,1449.65,1451.37,21894186.0,-0.1666666666666666,0,-1
2017-06-08,1451.37,1454.35,1447.26,1450.26,33291448.0,0.1111111111111111,0,1
2017-06-09,1450.26,1450.45,1443.99,1450.45,28387062.0,0.3846153846153846,1,1
2017-06-12,1450.45,1452.42,1443.37,1446.91,13578131.0,0.5454545454545454,1,1
2017-06-13,1446.91,1451.47,1443.51,1450.43,12155371.0,0.3333333333333333,1,1
2017-06-14,1450.43,1456.73,1448.95,1456.73,121859333.0,0.4666666666666667,1,1
2017-06-15,1456.73,1458.92,1449.58,1456.39,20906950.0,0.2307692307692307,1,1
2017-06-16,1456.39,1464.77,1455.73,1464.77,41240533.0,0.4117647058823529,1,1
2017-06-20,1464.77,1466.44,1450.82,1450.82,42449648.0,0.4666666666666667,1,1
2017-06-21,1450.82,1450.82,1431.2,1436.7,70085565.0,0.25,1,1
2017-06-22,1436.7,1441.99,1430.06,1435.57,15891333.0,0.5555555555555556,1,1
2017-06-23,1435.57,1436.18,1428.66,1435.12,11081962.0,-0.2142857142857142,-1,-1
2017-06-27,1435.12,1441.49,1429.73,1437.72,12629599.0,0.3076923076923077,1,1
2017-06-28,1437.72,1452.45,1436.19,1449.22,23412981.0,-0.1538461538461538,0,0
2017-06-29,1449.22,1458.71,1448.95,1458.71,21098662.0,0.375,1,1
2017-06-30,1458.71,1462.9,1452.37,1462.9,26019032.0,0.25,1,1
2017-07-04,1462.9,1475.15,1459.13,1475.15,14725163.0,-0.0625,0,-1
2017-07-05,1475.15,1480.52,1467.96,1480.52,28257687.0,-0.1818181818181818,0,-1
2017-07-06,1480.52,1490.56,1476.53,1481.32,21443699.0,0.5833333333333334,1,1
2017-07-07,1481.32,1481.32,1463.3,1470.32,13714020.0,-0.1428571428571428,0,0
2017-07-10,1470.32,1471.87,1465.93,1467.37,6801149.0,0.3846153846153846,1,1
2017-07-11,1467.37,1474.7,1458.61,1474.7,29779541.0,0.1666666666666666,0,1
2017-07-12,1474.7,1490.58,1467.17,1490.01,25578287.0,0.75,1,1
2017-07-13,1490.01,1492.09,1485.77,1492.09,26261393.0,0.4444444444444444,1,1
2017-07-14,1492.09,1492.09,1479.97,1487.8,17586838.0,0.4210526315789473,1,1
2017-07-17,1487.8,1488.74,1483.53,1487.54,12951470.0,0.5,1,1
2017-07-18,1487.54,1487.54,1474.46,1479.95,13335411.0,0.2666666666666666,1,1
2017-07-19,1479.95,1480.34,1467.7,1468.63,20692872.0,0.2352941176470588,1,1
2017-07-21,1468.63,1471.48,1466.43,1471.34,12547598.0,0.0833333333333333,0,1
2017-07-24,1471.34,1475.84,1463.62,1475.84,13578945.0,0.5,1,1
2017-07-25,1475.84,1482.73,1473.48,1476.1,23098384.0,0.2,0,0
2017-07-26,1476.1,1476.72,1470.18,1473.63,42319762.0,-0.0625,0,-1
2017-07-27,1473.63,1482.24,1471.19,1479.75,16049660.0,-0.1111111111111111,0,-1
2017-07-28,1479.75,1486.79,1472.87,1486.79,19256348.0,0.0869565217391304,0,1
2017-07-31,1486.79,1486.79,1473.22,1481.37,40005500.0,0.5,1,1
2017-08-01,1481.37,1483.38,1476.91,1478.09,195216593.0,0.0,0,0
